gene_symbol,allele_symbol,zygosity,center,total_control_count,male_control_count,female_control_count,control_status,male_analyzable,female_analyzable,both_sex_analyzable,male_total_mice,male_complete_data_mice,male_sufficient_sample,male_complete_data_sufficient,male_6kHz-evoked ABR Threshold_count,male_6kHz-evoked ABR Threshold_sufficient,male_12kHz-evoked ABR Threshold_count,male_12kHz-evoked ABR Threshold_sufficient,male_18kHz-evoked ABR Threshold_count,male_18kHz-evoked ABR Threshold_sufficient,male_24kHz-evoked ABR Threshold_count,male_24kHz-evoked ABR Threshold_sufficient,male_30kHz-evoked ABR Threshold_count,male_30kHz-evoked ABR Threshold_sufficient,female_total_mice,female_complete_data_mice,female_sufficient_sample,female_complete_data_sufficient,female_6kHz-evoked ABR Threshold_count,female_6kHz-evoked ABR Threshold_sufficient,female_12kHz-evoked ABR Threshold_count,female_12kHz-evoked ABR Threshold_sufficient,female_18kHz-evoked ABR Threshold_count,female_18kHz-evoked ABR Threshold_sufficient,female_24kHz-evoked ABR Threshold_count,female_24kHz-evoked ABR Threshold_sufficient,female_30kHz-evoked ABR Threshold_count,female_30kHz-evoked ABR Threshold_sufficient,status,total_groups,male_analyzable_groups,female_analyzable_groups,both_sex_analyzable_groups
Tspan7,Tspan7<em1(IMPC)J>,hemizygote,JAX,2541.0,1264.0,1277.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Tspan7,Tspan7<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Cyp4f16,Cyp4f16<tm1b(KOMP)Wtsi>,homozygote,MRC Harwell,860.0,434.0,426.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Fam204a,Fam204a<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Cstad,Cstad<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,False,True,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Fbln7,Fbln7<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Pabpc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No experimental groups found,0.0,0.0,0.0,0.0
Pank4,Pank4<em1(IMPC)Kmpc>,homozygote,KMPC,420.0,209.0,211.0,OK,False,False,False,2.0,1.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,1.0,False,2.0,1.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,1.0,False,,,,,
Tafa3,Tafa3<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Nectin4,Nectin4<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Hilpda,Hilpda<em1(IMPC)Mhzh>,homozygote,MARC,147.0,83.0,64.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Col6a2,Col6a2<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Fnip1,Fnip1<em1(IMPC)Ccpcz>,heterozygote,CCP-IMG,3446.0,1701.0,1745.0,OK,True,True,True,7.0,6.0,True,True,7.0,True,7.0,True,7.0,True,7.0,True,6.0,True,8.0,3.0,True,True,8.0,True,8.0,True,8.0,True,7.0,True,3.0,True,,,,,
Fnip1,Fnip1<em1(IMPC)Ccpcz>,homozygote,CCP-IMG,3446.0,1701.0,1745.0,OK,True,True,True,4.0,3.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,3.0,True,6.0,5.0,True,True,6.0,True,6.0,True,6.0,True,6.0,True,5.0,True,,,,,
Efcab6,Efcab6<tm1.1(KOMP)Vlcg>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Dach1,Dach1<tm1b(KOMP)Wtsi>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Fam170a,Fam170a<em1(IMPC)Tcp>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Bach1,Bach1<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Kdm5c,Kdm5c<tm1d(EUCOMM)Hmgu>,heterozygote,ICS,1512.0,767.0,745.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,7.0,7.0,True,True,7.0,True,7.0,True,7.0,True,7.0,True,7.0,True,,,,,
Snx22,Snx22<tm1.1(KOMP)Wtsi>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Mtpap,Mtpap<tm1.1(KOMP)Vlcg>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Asb18,Asb18<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Mtcp1,Mtcp1<em1(IMPC)Hmgu>,homozygote,HMGU,1909.0,959.0,950.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Mtcp1,Mtcp1<em1(IMPC)Hmgu>,hemizygote,HMGU,1909.0,959.0,950.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Dynlt2b,Dynlt2b<tm1e(EUCOMM)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,True,False,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,,,,,
Dele1,Dele1<em2(IMPC)Ccpcz>,homozygote,CCP-IMG,3446.0,1701.0,1745.0,OK,True,True,True,8.0,4.0,True,True,4.0,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,,,,,
Aire,Aire<tm1.1(NCOM)Mfgc>,homozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,,,,,
Aire,Aire<tm1.1(NCOM)Mfgc>,heterozygote,TCP,588.0,293.0,295.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ipo11,Ipo11<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Nptn,Nptn<tm1b(EUCOMM)Hmgu>,homozygote,MRC Harwell,860.0,434.0,426.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Sec31b,Sec31b<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Wdr49,Wdr49<em1(IMPC)Ccpcz>,homozygote,CCP-IMG,3446.0,1701.0,1745.0,OK,True,True,True,8.0,4.0,True,True,8.0,True,8.0,True,8.0,True,7.0,True,4.0,True,8.0,4.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,4.0,True,,,,,
Padi3,Padi3<tm1b(KOMP)Wtsi>,homozygote,ICS,1512.0,767.0,745.0,OK,True,True,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,,,,,
Pgam5,Pgam5<tm1b(EUCOMM)Wtsi>,homozygote,ICS,1512.0,767.0,745.0,OK,True,True,True,6.0,6.0,True,True,6.0,True,6.0,True,6.0,True,6.0,True,6.0,True,9.0,9.0,True,True,9.0,True,9.0,True,9.0,True,9.0,True,9.0,True,,,,,
Disc1,Disc1<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Crisp2,Crisp2<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Rasgef1b,Rasgef1b<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Ocm,Ocm<tm1e(EUCOMM)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,True,True,True,5.0,5.0,True,True,5.0,True,5.0,True,5.0,True,5.0,True,5.0,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Tmbim7,Tmbim7<tm1.1(KOMP)Vlcg>,heterozygote,UC Davis,574.0,285.0,289.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Odaph,Odaph<em1(IMPC)Ccpcz>,homozygote,CCP-IMG,3446.0,1701.0,1745.0,OK,True,True,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,7.0,7.0,True,True,7.0,True,7.0,True,7.0,True,7.0,True,7.0,True,,,,,
Ddc,Ddc<em1(IMPC)Hmgu>,heterozygote,HMGU,1909.0,959.0,950.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Phgdh,Phgdh<tm1b(KOMP)Wtsi>,heterozygote,KMPC,420.0,209.0,211.0,OK,False,True,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Wnt3a,Wnt3a<em1(IMPC)Ccpcz>,heterozygote,CCP-IMG,3446.0,1701.0,1745.0,OK,True,True,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,,,,,
Sgk2,Sgk2<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Eif4g2,Eif4g2<tm1b(KOMP)Wtsi>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Drc7,Drc7<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Mettl5,Mettl5<em1(IMPC)Hmgu>,heterozygote,HMGU,1909.0,959.0,950.0,OK,True,True,True,10.0,10.0,True,True,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,10.0,9.0,True,True,9.0,True,10.0,True,10.0,True,10.0,True,10.0,True,,,,,
Mettl5,Mettl5<em1(IMPC)Hmgu>,homozygote,HMGU,1909.0,959.0,950.0,OK,True,True,True,8.0,6.0,True,True,7.0,True,8.0,True,8.0,True,7.0,True,6.0,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Hapln1,Hapln1<tm1.1(KOMP)Mbp>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Cttnbp2nl,Cttnbp2nl<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Anapc15,Anapc15<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Glo1,Glo1<tm1a(KOMP)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,0.0,0.0,False,False,,,,,,,,,,,,,,,
Tmem256,Tmem256<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Ky,Ky<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Kpna2,Kpna2<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Cyp2u1,Cyp2u1<tm1b(EUCOMM)Wtsi>,homozygote,ICS,1512.0,767.0,745.0,OK,True,True,True,6.0,6.0,True,True,6.0,True,6.0,True,6.0,True,6.0,True,6.0,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,,,,,
Cyp2u1,Cyp2u1<tm1b(EUCOMM)Wtsi>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Slc35f5,Slc35f5<em1(IMPC)Hmgu>,homozygote,HMGU,1909.0,959.0,950.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,3.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,3.0,True,,,,,
Pfdn6,Pfdn6<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Kbtbd12,Kbtbd12<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Atp6v1f,Atp6v1f<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Vsig8,Vsig8<tm1.1(KOMP)Mbp>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Sh2b1,Sh2b1<em1(IMPC)Ics>,heterozygote,ICS,1512.0,767.0,745.0,OK,True,True,True,5.0,5.0,True,True,5.0,True,5.0,True,5.0,True,5.0,True,5.0,True,8.0,8.0,True,True,8.0,True,8.0,True,8.0,True,8.0,True,8.0,True,,,,,
Atp5mc2,Atp5mc2<tm2b(EUCOMM)Hmgu>,heterozygote,HMGU,960.0,475.0,485.0,OK,False,True,False,4.0,2.0,True,False,4.0,True,4.0,True,4.0,True,4.0,True,2.0,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Atp5mc2,Atp5mc2<tm2b(EUCOMM)Hmgu>,homozygote,HMGU,960.0,475.0,485.0,OK,False,False,False,0.0,0.0,False,False,,,,,,,,,,,3.0,1.0,True,False,3.0,True,3.0,True,3.0,True,2.0,False,1.0,False,,,,,
Gins2,Gins2<tm1b(EUCOMM)Wtsi>,heterozygote,HMGU,1909.0,959.0,950.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Kcnab2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No experimental groups found,0.0,0.0,0.0,0.0
Ptcd3,Ptcd3<tm1.1(KOMP)Vlcg>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,False,True,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Tmem79,Tmem79<tm1.1(KOMP)Wtsi>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Fah,Fah<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Serinc2,Serinc2<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Psip1,Psip1<em1(IMPC)J>,heterozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Usp35,Usp35<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Ncoa5,Ncoa5<tm1.1(KOMP)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Myh14,Myh14<tm1a(EUCOMM)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,True,False,False,6.0,6.0,True,True,6.0,True,6.0,True,6.0,True,6.0,True,6.0,True,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Rin1,Rin1<tm1.1(KOMP)Wtsi>,homozygote,MRC Harwell,346.0,169.0,177.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,1.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,1.0,False,,,,,
Arhgef1,Arhgef1<tm1a(EUCOMM)Wtsi>,homozygote,WTSI,906.0,454.0,452.0,OK,False,True,False,0.0,0.0,False,False,,,,,,,,,,,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Apbb3,Apbb3<em1(IMPC)Marc>,homozygote,MARC,147.0,83.0,64.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Dusp12,Dusp12<em1(IMPC)Mbp>,heterozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Sez6l,Sez6l<tm1b(EUCOMM)Hmgu>,homozygote,MRC Harwell,860.0,434.0,426.0,OK,True,False,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Derl2,Derl2<tm1b(EUCOMM)Hmgu>,heterozygote,ICS,1512.0,767.0,745.0,OK,True,True,True,10.0,10.0,True,True,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,10.0,10.0,True,True,10.0,True,10.0,True,10.0,True,10.0,True,10.0,True,,,,,
Slc41a2,Slc41a2<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Rab11fip4,Rab11fip4<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Pak1ip1,Pak1ip1<em1(IMPC)Tcp>,heterozygote,TCP,588.0,293.0,295.0,OK,False,True,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,3.0,3.0,True,True,3.0,True,3.0,True,3.0,True,3.0,True,3.0,True,,,,,
Myom2,Myom2<em1(IMPC)J>,homozygote,JAX,2541.0,1264.0,1277.0,OK,True,True,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,,,,,
Abcb11,Abcb11<tm1b(EUCOMM)Hmgu>,homozygote,HMGU,960.0,475.0,485.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,1.0,1.0,False,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,,,,,
Abcb11,Abcb11<tm1b(EUCOMM)Hmgu>,heterozygote,HMGU,960.0,475.0,485.0,OK,True,False,False,4.0,4.0,True,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,True,4.0,1.0,True,False,4.0,True,4.0,True,3.0,True,2.0,False,1.0,False,,,,,
Klf4,Klf4<em1(IMPC)Kmpc>,homozygote,KMPC,420.0,209.0,211.0,OK,True,False,False,7.0,5.0,True,True,7.0,True,7.0,True,7.0,True,7.0,True,5.0,True,2.0,1.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,1.0,False,,,,,
Cdc42ep3,Cdc42ep3<em1(IMPC)Mbp>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Inf2,Inf2<tm1.1(KOMP)Vlcg>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
Ghrh,Ghrh<tm1b(EUCOMM)Wtsi>,homozygote,UC Davis,574.0,285.0,289.0,OK,False,False,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,2.0,False,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0,False,,,,,
