gene_symbol,center,background,all_p_value,all_test_statistic,all_n_mutants,all_n_controls,all_mean_mutant_logprob,all_std_mutant_logprob,all_mean_mutant_distance,all_mean_control_logprob,all_std_control_logprob,all_mean_control_distance,male_p_value,male_test_statistic,male_n_mutants,male_n_controls,male_mean_mutant_logprob,male_std_mutant_logprob,male_mean_mutant_distance,male_mean_control_logprob,male_std_control_logprob,male_mean_control_distance,female_p_value,female_test_statistic,female_n_mutants,female_n_controls,female_mean_mutant_logprob,female_std_mutant_logprob,female_mean_mutant_distance,female_mean_control_logprob,female_std_control_logprob,female_mean_control_distance,all_q_value,male_q_value,female_q_value
Tmem47,CCP-IMG,involves: C57BL/6NCrl,0.40989613921212575,0.8241931027403155,14.0,2953.0,-6.116207527275127,0.850282904087193,1.9035200473165976,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.7357049297976483,0.337609897530125,6.0,1480.0,-6.297750559800877,0.7007868371468335,2.0238487357276447,-6.679860884411158,2.770131851229327,2.054215146449878,0.44845261125438385,0.758199072750691,8.0,1473.0,-6.059538667505347,0.9553871622967967,1.8589053206050887,-6.692104669950776,2.3571134528534827,2.071147195314441,0.9107794941677344,0.9717086560207879,0.9006048904861167
Pwwp2b,JAX,involves: C57BL/6NJ,0.48000212007311815,-0.7064030775686033,8.0,2541.0,-7.242198531872662,1.7192334441489783,2.414733912977316,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7200488377279146,-0.3584733987244014,4.0,1264.0,-7.063805366365373,1.8224880059869915,2.3260455732873684,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5593000655222402,-0.5840345335135428,4.0,1277.0,-7.354458925608864,1.613900916815056,2.4728917882674515,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9257796001996135,0.9702320141395775,0.9300273910389267
Nampt,UC Davis,involves: C57BL/6NCrl,0.29168795409064024,1.055401777764969,4.0,569.0,-4.161033794805598,0.2505860910729094,1.0422683395790553,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.8179596243252119,,
Dmtf1l,JAX,involves: C57BL/6NJ,0.000263728237350842,-3.653678302329487,8.0,2541.0,-9.915059801391731,5.4463028825396265,3.1251223447246277,-6.606669678942392,2.541819438173644,2.0318895214245827,1.208199136834558e-05,-4.3935772076796855,4.0,1264.0,-12.107487687365712,6.801496811398858,3.6018364424191027,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.35633046049438044,-0.922713683298027,4.0,1277.0,-7.798873963858842,1.2986516761532485,2.687988763282331,-6.587651950276289,2.622290138915017,2.0283561980316174,0.0028029578046647186,0.00019825449472603428,0.8735183975107134
Ube2e1,MARC,involves: C57BL/6N,0.023515324156092282,-2.2884846390603655,4.0,147.0,-8.722981711470384,2.299804882520273,2.8415878302810014,-6.847707529409178,1.5831697872317732,2.1220396628241462,,,,,,,,,,,,,,,,,,,,,0.15229846660469143,,
Rfc1,JAX,involves: C57BL/6NJ,0.6336583390522468,0.4766414653617031,8.0,2541.0,-6.177948807458648,1.417984678888766,1.8837620630863903,-6.606669678942392,2.541819438173644,2.0318895214245827,0.5411113113849325,0.6112991302586424,4.0,1264.0,-5.866584326299703,0.9286024662304573,1.7606891441880537,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.8477855265964469,0.191983600398347,4.0,1277.0,-6.3355686929429424,1.7123263461221687,1.9271501241044708,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9527493052492183,0.9428158295972731,0.9804735987836554
Jam2,JAX,involves: C57BL/6NJ,0.5954407906116442,0.5310350532132995,8.0,2541.0,-6.129037801565049,1.3750018376836401,1.880247547886933,-6.606669678942392,2.541819438173644,2.0318895214245827,0.6838119685165973,0.4073606818859242,4.0,1264.0,-6.118224403270716,1.1828663133511335,1.9191234002002484,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.7386792803558277,0.333675307839813,4.0,1277.0,-6.149582048185741,1.5229738974026534,1.8499058948702136,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9506943760479113,0.9667863625053098,0.9638790204579608
Herpud2,UC Davis,involves: C57BL/6NCrl,0.8402027042208423,-0.20172609692658847,4.0,569.0,-6.462575369608318,0.8941732470960694,2.366328050114172,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9757253547980117,,
Lamp3,TCP,involves: C57BL/6NCrl,0.5783211984913557,0.5561470270992903,4.0,588.0,-6.0080196212584145,0.40511312162755503,1.9293405892436697,-6.623468812049034,2.2092663048105936,2.0647091893471874,,,,,,,,,,,,,,,,,,,,,0.9488440427299194,,
Col9a2,MRC Harwell,involves: C57BL/6NTac,2.287422338860143e-32,-12.348642954108035,4.0,858.0,-17.920670852273194,5.870159573004707,5.191107715586513,-6.390719900461442,1.8216637401321998,2.1169207616045993,,,,,,,,,,,,,,,,,,,,,1.2537342934975593e-30,,
Fam20a,UC Davis,involves: C57BL/6NCrl,0.30083073902656043,1.035592340081673,4.0,569.0,-4.197253794688029,0.39336671331488615,1.039114184150538,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.8274160212593145,,
Ppia,UC Davis,involves: C57BL/6NCrl,1.0314270477179408e-07,-5.390157289291918,4.0,569.0,-16.137956066856773,8.292815433770382,4.72054911082689,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,1.7767335533676321e-06,,
Sugt1,UC Davis,involves: C57BL/6NCrl,0.01991158171394762,-2.3345707900306056,4.0,569.0,-10.381361464207329,3.5629464477396753,3.5776941426385545,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.1333874847746471,,
Gnl2,CCP-IMG,involves: C57BL/6NCrl,0.29727408536977257,1.0424801508590635,15.0,2953.0,-5.989463465691968,1.4163758394710382,1.777080237097872,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.1580833707297027,1.4122585335936915,7.0,1480.0,-5.200107867642032,0.48397884872665825,1.3876059708527138,-6.679860884411158,2.770131851229327,2.054215146449878,0.8866222013723459,-0.14260420341468813,8.0,1473.0,-6.8111949636235805,1.7034977908036177,2.1592222836057555,-6.692104669950776,2.3571134528534827,2.071147195314441,0.8241439925709002,0.6903647512239156,0.9814421465771211
Htr1f,JAX,involves: C57BL/6NJ,0.11146107371310025,1.5922122016244566,9.0,2541.0,-5.256967006237381,0.6034124854801945,1.4638306143257058,-6.606669678942392,2.541819438173644,2.0318895214245827,0.18075097356025424,1.3391839908752972,5.0,1264.0,-5.142909835058226,0.493967121306263,1.3876784007559335,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.36532899903668536,0.9055795402187163,4.0,1277.0,-5.3992595793610185,0.6610053380379038,1.55428865529124,-6.587651950276289,2.622290138915017,2.0283561980316174,0.503016314679444,0.731852196514973,0.8752105899665237
Lhcgr,MARC,involves: C57BL/6N,1.0187385834853379e-08,-6.068914719970377,4.0,147.0,-11.989094247306525,3.4629864124669054,3.7668877943598726,-6.847707529409178,1.5831697872317732,2.1220396628241462,,,,,,,,,,,,,,,,,,,,,1.93036408162136e-07,,
Plcz1,MRC Harwell,involves: C57BL/6NTac,0.9348155652146698,-0.08185102427546018,4.0,323.0,-6.292419507486706,0.5138249454709661,2.2611122874068172,-6.207887349286831,2.058392245428883,2.1035111651637655,,,,,,,,,,,,,,,,,,,,,0.9905250468680967,,
Il20,UC Davis,involves: C57BL/6NCrl,0.6565104534511969,0.4449678315495726,8.0,569.0,-5.515884607463664,2.0767642553368435,1.7049013043420922,-6.093196443365369,3.655017196495675,1.994907333079882,0.4405612393306152,0.7723338251611417,4.0,281.0,-4.438358746911678,0.17033285714200147,1.4249219941821654,-5.916109620619857,3.8132105417244126,1.9853115087748778,0.9733661880258427,-0.03341556077145333,4.0,288.0,-6.289488933450703,2.285878365216579,1.8932590570951804,-6.24520021634546,2.627918437937932,2.0394148015321036,0.957338902218192,0.9195436222794765,0.9940143991672968
Msh5,HMGU,involves: C57BL/6NTac,0.6495973654871884,0.45450171999550953,8.0,755.0,-5.370801475659732,1.0757302120991592,2.0389969747739856,-5.670801903312396,1.8612046351001934,2.109513301708331,0.5219459501390102,0.6409220297023782,4.0,392.0,-5.060178571484046,0.6717105519362854,1.8890701585706333,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.7652194982883893,-0.298856656196315,4.0,363.0,-5.869019055307176,1.2529903935644606,2.2822641656031286,-5.621881883819656,1.6441188657967558,2.122178476228498,0.9551667608243084,0.9374253134337447,0.9710057378007995
Agpat5,CCP-IMG,involves: C57BL/6NCrl,0.26592183181891027,-1.112713052167126,16.0,2953.0,-7.4055385509588625,1.815664863727826,2.422461052000369,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.34390627663337014,-0.9467771482504346,8.0,1480.0,-7.608774128909732,1.7722106645754319,2.5266736949317012,-6.679860884411158,2.770131851229327,2.054215146449878,0.4096861103963444,-0.824680280320349,8.0,1473.0,-7.381189292459974,2.01249977972114,2.364837168362205,-6.692104669950776,2.3571134528534827,2.071147195314441,0.7891255756869053,0.8983369454750117,0.8951501432917846
Rnf168,CCP-IMG,involves: C57BL/6NCrl,0.07286545335824322,-1.7943105559345256,14.0,2953.0,-7.9498279591370045,7.546512087495021,2.1665640420851027,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.4368634332984008,0.7777107512242531,7.0,1480.0,-5.864554788886144,1.391257452184907,1.7309424231281947,-6.679860884411158,2.770131851229327,2.054215146449878,3.604803111310681e-05,-4.14411233693489,7.0,1473.0,-10.59651022049184,11.688412173563433,2.6251625020405602,-6.692104669950776,2.3571134528534827,2.071147195314441,0.37126101614959767,0.9195436222794765,0.0004938363141945573
Fam120b,JAX,involves: C57BL/6NJ,0.6918780991352234,0.39635258964580133,11.0,2541.0,-6.302524991337806,1.6166608341276554,1.9847073973797975,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9714942697876479,-0.03574129335686757,6.0,1264.0,-6.657133548516221,1.7916434368535414,2.1295386759437087,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5020946636230053,0.671387789712353,5.0,1277.0,-5.799517693386537,0.8626829748198238,1.7905222982433937,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9632007610259813,0.9973564096503527,0.9087618491789352
Thbs1,UC Davis,involves: C57BL/6NCrl,0.5288811492481881,-0.6301001138639769,4.0,569.0,-7.246787567358923,0.4550668652232333,2.6980441415017173,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9409807550439444,,
Lancl1,UC Davis,involves: C57BL/6NCrl,0.5445399815790603,0.6063249187119001,4.0,569.0,-4.9829213201044436,0.965559330991683,1.5514951033226378,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9410552284122425,,
Endou,WTSI,involves: C57BL/6N,0.5177910335573307,-0.6470062952042147,8.0,904.0,-7.5491724626603025,2.7793642184843015,2.4444498192303623,-6.569100162739253,4.271750744660499,2.010461135556884,0.6067576488366379,-0.5150643285437402,5.0,453.0,-7.53100427008807,1.5119417881300203,2.4906938866286463,-6.699122158669603,3.6000842965818887,2.024252302655386,0.825115533843698,0.22117092020989818,3.0,288.0,-5.908067754230512,1.2652655406677649,1.9728995964530123,-6.24520021634546,2.627918437937932,2.0394148015321036,0.9394168325323651,0.9505882038494825,0.9800116319911688
C1qc,JAX,involves: C57BL/6NJ,0.8201483115507654,0.22737770484454572,7.0,2541.0,-6.388039991274695,1.451812519133333,1.9912372386890718,-6.606669678942392,2.541819438173644,2.0318895214245827,0.5987468518674476,0.5263362717961851,3.0,1264.0,-5.870951386972616,1.0712113470424478,1.7885772193313292,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.9313171795303902,-0.08620470974947606,4.0,1277.0,-6.700829916739428,1.5608679910132834,2.125201647949469,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9730239921657801,0.9487172825152461,0.9893981095946169
St8sia6,UC Davis,involves: C57BL/6NCrl,0.9256598451694471,0.09334799831116543,4.0,569.0,-5.922223080955082,1.3389378919250905,2.072629420725522,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9885629779651809,,
Gzmb,CCP-IMG,involves: C57BL/6NCrl,0.1175378450072405,1.5656474829245037,15.0,2953.0,-5.640449122967925,1.0467248202670438,1.6270938051539068,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.25511838538620146,1.1384445927418674,8.0,1480.0,-5.56380445485012,0.9104184937061982,1.5950080457341973,-6.679860884411158,2.770131851229327,2.054215146449878,0.289111314671299,1.060454111508918,7.0,1473.0,-5.746177424866493,1.1388236521455357,1.683334744799171,-6.692104669950776,2.3571134528534827,2.071147195314441,0.5224604477801736,0.8403078204782731,0.8377461323204305
Keg1,JAX,involves: C57BL/6NJ,0.17792618882954855,1.3475401385400982,8.0,2541.0,-5.395070301549231,0.6677919148798539,1.549707662878873,-6.606669678942392,2.541819438173644,2.0318895214245827,0.41256390561707035,0.8196605868690089,4.0,1264.0,-5.6094981171419125,0.739121438048969,1.66738707428995,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.2880179491159214,1.0629220469275094,4.0,1277.0,-5.192860928595278,0.42289413659130953,1.4535752349086337,-6.587651950276289,2.622290138915017,2.0283561980316174,0.6512177065770233,0.9104155869877018,0.8366976319716259
Ppp2r2d,UC Davis,involves: C57BL/6NCrl,0.9958013853020506,-0.00526451195464101,4.0,569.0,-6.102840949496023,1.6294780068459236,2.1432381690218145,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.9990668978210069,,
Pdp2,JAX,involves: C57BL/6NJ,0.08017532284783105,-1.7503674785296002,8.0,2541.0,-8.183057004594403,2.6885965610433407,2.69996028712729,-6.606669678942392,2.541819438173644,2.0318895214245827,0.011472790300113021,-2.5316530068134515,4.0,1264.0,-9.750707855347176,2.637021088101233,3.264329218847343,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.9648171732757685,0.044118072964531733,4.0,1277.0,-6.529742751739404,1.1940424338662459,2.1132894042676234,-6.587651950276289,2.622290138915017,2.0283561980316174,0.3991912470922038,0.09224225608776838,0.9936638398245121
Tmem8b,TCP,involves: C57BL/6NCrl,0.24147026777932162,1.1724903016494213,8.0,588.0,-5.705259103929241,0.812920385651699,1.699843801243492,-6.623468812049034,2.2092663048105936,2.0647091893471874,0.2619161904652183,1.1240251096922165,4.0,293.0,-5.346562147773001,0.519099549127671,1.5570378605581174,-6.561724613349642,2.1540164394438093,2.064561598715151,0.4945612902738217,0.6839162755514867,4.0,295.0,-5.943141388603003,1.0119942454723938,1.7946160581994408,-6.649269864858863,2.0546616091011582,2.078057463682694,0.7612182435523229,0.8472674488263753,0.9037345186344152
Papolg,JAX,involves: C57BL/6NJ,0.7854614075860056,-0.2722375889495509,8.0,2541.0,-6.851706702384432,2.204140440717686,2.161926419293259,-6.606669678942392,2.541819438173644,2.0318895214245827,0.3204994982044657,-0.9938218842719267,4.0,1264.0,-7.849526812466866,2.568283085262968,2.5422363556800054,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.5765722760118928,0.5585417413383998,4.0,1277.0,-5.854573218392093,1.03016181312143,1.7895207459317266,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9663992983015367,0.8893724912530261,0.9323883489864384
Mid1ip1,UC Davis,involves: C57BL/6NCrl,0.1464169643620014,-1.454284221422208,4.0,569.0,-8.769368225140527,4.44496281880941,2.818590070762972,-6.093196443365369,3.655017196495675,1.994907333079882,,,,,,,,,,,,,,,,,,,,,0.5978467471144936,,
Cyth4,CCP-IMG,involves: C57BL/6NCrl,0.031490523563844165,2.151838623186084,16.0,2953.0,-5.29504309159776,0.6951650225585863,1.4142412948627001,-6.685641539860106,2.5835718438752338,2.0632708109997515,0.1381791939710672,1.4834038693662401,8.0,1480.0,-5.225763200656607,0.7527990447544118,1.3491703258696326,-6.679860884411158,2.770131851229327,2.054215146449878,0.132803140090595,1.5039678661890796,8.0,1473.0,-5.4376841758314605,0.5970308486983497,1.5254852194370647,-6.692104669950776,2.3571134528534827,2.071147195314441,0.19339438745537857,0.6467379725897823,0.5970105711356047
Cd33,JAX,involves: C57BL/6NJ,0.9561683255778626,0.054967932840980595,6.0,2541.0,-6.549595251461998,1.079768889364993,2.132691786283239,-6.606669678942392,2.541819438173644,2.0318895214245827,0.9856778831739221,-0.017954624680968076,3.0,1264.0,-6.646661031232827,0.12685011677252384,2.246779007020123,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.883826578029085,0.14614929865097154,3.0,1277.0,-6.366119580528359,1.5613861475372932,1.981681449505481,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9922288190077508,0.9992406819269649,0.9814421465771211
Rxfp4,JAX,involves: C57BL/6NJ,0.1098939453775634,1.599228379483185,7.0,2541.0,-5.069613088035667,0.37730898283123454,1.3618907096156139,-6.606669678942392,2.541819438173644,2.0318895214245827,0.3917699922581036,0.856705370803991,3.0,1264.0,-5.40036777227949,0.2883431107860055,1.5892294788531245,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.18628837674791435,1.322349004074684,4.0,1277.0,-4.852487580312324,0.21305658250223164,1.2226834914133409,-6.587651950276289,2.622290138915017,2.0283561980316174,0.4995316283372176,0.9104155869877018,0.7186129980895746
Ccdc59,JAX,involves: C57BL/6NJ,0.11483992275346093,-1.5773468450399457,8.0,2541.0,-8.026350187000265,2.1602987947567023,2.674504896959654,-6.606669678942392,2.541819438173644,2.0318895214245827,0.23945305046602536,-1.1769090078327606,4.0,1264.0,-8.074974099559375,2.0751470349966286,2.6699155693057994,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.25746276633957826,-1.1329138392705365,4.0,1277.0,-8.075824441151841,2.1724957498036956,2.727587584689499,-6.587651950276289,2.622290138915017,2.0283561980316174,0.5142595325462207,0.8279937856152791,0.8112136701128433
Htr1b,JAX,involves: C57BL/6NJ,0.9130191535375037,-0.10924200061047074,8.0,2541.0,-6.704920426041877,1.290188713644233,2.209969987222774,-6.606669678942392,2.541819438173644,2.0318895214245827,0.7231892353425663,-0.3542784221622103,4.0,1264.0,-7.058532270797143,1.5845270034872507,2.3247715903623236,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.8510209690944525,0.1878539133885861,4.0,1277.0,-6.34112541304292,0.7347267057866544,2.0950546100474017,-6.587651950276289,2.622290138915017,2.0283561980316174,0.9871629603319273,0.9702320141395775,0.9813417135858731
Snx6,JAX,involves: C57BL/6NJ,0.17500506005702932,-1.3566739614763004,8.0,2541.0,-7.826862573436367,1.314825401143785,2.6853731625517145,-6.606669678942392,2.541819438173644,2.0318895214245827,0.2441867560682218,-1.1651277817428076,4.0,1264.0,-8.059883174928187,1.6939579414008297,2.7371775034104173,-6.6210780149217845,2.4659918418828792,2.036658936142281,0.40928193197866936,-0.8254291290196756,4.0,1277.0,-7.670880442390168,0.7127561104632286,2.6646619582698876,-6.587651950276289,2.622290138915017,2.0283561980316174,0.645757839455952,0.8347672248165536,0.8951501432917846
Emd,KMPC,involves: C57BL/6NTac,0.30635299258736387,-1.0244414385335574,3.0,340.0,-8.266400044050316,1.0809117844283982,2.7359406664013446,-6.937234666337457,2.238392838146414,2.0949682569462142,,,,,,,,,,,,,,,,,,,,,0.8317909043899357,,
Vwa8,HMGU,involves: C57BL/6NTac,0.3561332064264967,0.92331983707413,8.0,755.0,-5.061994399602386,0.6820383905236627,1.9160237020064068,-5.670801903312396,1.8612046351001934,2.109513301708331,0.7535293895185325,0.3142079759708897,4.0,392.0,-5.3922259542824325,0.8918348873453578,2.0441927591115174,-5.711830539940009,2.0272060202448934,2.1004645701555638,0.3325451214170152,0.9702887224972767,4.0,363.0,-4.821754535651344,0.43613780647852346,1.8282669574645083,-5.621881883819656,1.6441188657967558,2.122178476228498,0.8750927843721846,0.9749968086601801,0.8579211005217168
